"Food ID"	"Nutrient ID"	"Description"	"Scale"	"Value"	"Category"	""
"01A10067"	"CA"	"Calcium (Ca)"	"mg"	"4"	"MNS"	""
"01A10067"	"CR"	"Chromium (Cr)"	"ug"	".7"	"MNS"	""
"01A10067"	"CU"	"Copper (Cu)"	"mg"	".002"	"MNS"	""
"01A10067"	"F"	"Fluoride (F)"	"ug"	"50.3"	"MNS"	""
"01A10067"	"I"	"Iodine (I)"	"ug"	".5"	"MNS"	""
"01A10067"	"FE"	"Iron (Fe)"	"mg"	"0"	"MNS"	""
"01A10067"	"PB"	"Lead (Pb)"	"ug"	"0"	"MNS"	""
"01A10067"	"MG"	"Magnesium (Mg)"	"mg"	"6"	"MNS"	""
"01A10067"	"MN"	"Manganese (Mn)"	"mg"	"0"	"MNS"	""
"01A10067"	"HG"	"Mercury (Hg)"	"ug"	"0"	"MNS"	""
"01A10067"	"MO"	"Molybdenum (Mo)"	"ug"	"0"	"MNS"	""
"01A10067"	"NI"	"Nickel (Ni)"	"ug"	"1"	"MNS"	""
"01A10067"	"P"	"Phosphorus (P)"	"mg"	"12"	"MNS"	""
"01A10067"	"K"	"Potassium (K)"	"mg"	"32"	"MNS"	""
"01A10067"	"SE"	"Selenium (Se)"	"ug"	"0"	"MNS"	""
"01A10067"	"NA"	"Sodium (Na)"	"mg"	"7"	"MNS"	""
"01A10067"	"S"	"Sulphur (S)"	"mg"	"11"	"MNS"	""
"01A10067"	"SN"	"Tin (Sn)"	"ug"	"0"	"MNS"	""
"01A10067"	"ZN"	"Zinc (Zn)"	"mg"	"0"	"MNS"	""
"01A10067"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"01A10067"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"01A10067"	"B3"	"Niacin (B3)"	"mg"	".44"	"VIT"	""
"01A10067"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".49"	"VIT"	""
"01A10067"	"PANT"	"Pantothenic acid (B5)"	"mg"	".04"	"VIT"	""
"01A10067"	"B6"	"Pyridoxine (B6)"	"mg"	".03"	"VIT"	""
"01A10067"	"BIOTIN"	"Biotin (B7)"	"ug"	".9"	"VIT"	""
"01A10067"	"B12"	"Cobalamin (B12)"	"ug"	"0"	"VIT"	""
"01A10067"	"FOLFD"	"Folate, natural"	"ug"	"0"	"VIT"	""
"01A10067"	"FOLATETOT"	"Total folates"	"ug"	"0"	"VIT"	""
"01A10067"	"FOLDFE-04"	"Dietary folate equivalents"	"ug"	"0"	"VIT"	""
"01A10067"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"01A10067"	"BCAR"	"Beta carotene"	"ug"	"0"	"VIT"	""
"01A10067"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"01A10067"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"0"	"VIT"	""
"01A10067"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"01A10067"	"RETEQ-05"	"Retinol equivalents"	"ug"	"0"	"VIT"	""
"01A10067"	"VITC"	"Vitamin C"	"mg"	"2"	"VIT"	""
"01A10067"	"S16"	"C16"	"%T"	"0"	"FA"	""
"01A10067"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10067"	"M18"	"C18:1"	"%T"	"0"	"FA"	""
"01A10067"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10067"	"P182W6"	"C18:2w6"	"%T"	"0"	"FA"	""
"01A10067"	"P183W3"	"C18:3w3"	"%T"	"0"	"FA"	""
"01A10067"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"01A10067"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10067"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10067"	"S16FD"	"C16FD"	"g"	"0"	"FA"	""
"01A10067"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10067"	"M18FD"	"C18:1FD"	"g"	"0"	"FA"	""
"01A10067"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10067"	"P182W6FD"	"C18:2w6FD"	"g"	"0"	"FA"	""
"01A10067"	"P183W3FD"	"C18:3w3FD"	"g"	"0"	"FA"	""
"01A10067"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"01A10067"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10067"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"01A10067"	"CHOL"	"Cholesterol"	"mg"	"0"	"FA"	""
"01A10069"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"226"	"PRO"	""
"01A10069"	"MOIS"	"Moisture"	"g"	"89.5"	"PRO"	""
"01A10069"	"PROT"	"Protein"	"g"	".6"	"PRO"	""
"01A10069"	"NIT"	"Nitrogen"	"g"	".1"	"PRO"	""
"01A10069"	"FAT"	"Fat"	"g"	"0"	"PRO"	""
"01A10069"	"ASH"	"Ash"	"g"	".2"	"PRO"	""
"01A10069"	"AOACDFTOTW"	"Dietary fibre"	"g"	"0"	"PRO"	""
"01A10069"	"ETOHM"	"Ethanol"	"g"	"5.7"	"PRO"	""
"01A10069"	"FRU"	"Fructose"	"g"	"0"	"PRO"	""
"01A10069"	"GLUC"	"Glucose"	"g"	"0"	"PRO"	""
"01A10069"	"SUC"	"Sucrose"	"g"	"0"	"PRO"	""
"01A10069"	"MALT"	"Maltose"	"g"	".1"	"PRO"	""
"01A10069"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"01A10069"	"MALT3"	"Maltotriose"	"g"	".1"	"PRO"	""
"01A10069"	"TOTALSUGARS"	"Total sugars"	"g"	".1"	"PRO"	""
"01A10069"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"01A10069"	"DEXTRIN"	"Dextrin"	"g"	"2.8"	"PRO"	""
"01A10069"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"3"	"PRO"	""
"01A10069"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"3"	"CHO"	""
"01A10069"	"ACETIC"	"Acetic acid"	"g"	"0"	"OA"	""
"01A10069"	"CITRIC"	"Citric acid"	"g"	"0"	"OA"	""
"01A10069"	"LACTIC"	"Lactic acid"	"g"	"0"	"OA"	""
"01A10069"	"MALIC"	"Malic acid"	"g"	"0"	"OA"	""
"01A10069"	"QUINIC"	"Quinic acid"	"g"	"0"	"OA"	""
"01A10069"	"CA"	"Calcium (Ca)"	"mg"	"2"	"MNS"	""
"01A10069"	"CR"	"Chromium (Cr)"	"ug"	".7"	"MNS"	""
"01A10069"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"01A10069"	"F"	"Fluoride (F)"	"ug"	"39.51"	"MNS"	""
"01A10069"	"I"	"Iodine (I)"	"ug"	".5"	"MNS"	""
"01A10069"	"FE"	"Iron (Fe)"	"mg"	".06"	"MNS"	""
"01A10069"	"MG"	"Magnesium (Mg)"	"mg"	"12"	"MNS"	""
"01A10069"	"MO"	"Molybdenum (Mo)"	"ug"	"0"	"MNS"	""
"01A10069"	"NI"	"Nickel (Ni)"	"ug"	"1"	"MNS"	""
"01A10069"	"P"	"Phosphorus (P)"	"mg"	"28"	"MNS"	""
"01A10069"	"K"	"Potassium (K)"	"mg"	"62"	"MNS"	""
"01A10069"	"SE"	"Selenium (Se)"	"ug"	"0"	"MNS"	""
"01A10069"	"NA"	"Sodium (Na)"	"mg"	"12"	"MNS"	""
"01A10069"	"S"	"Sulphur (S)"	"mg"	"12"	"MNS"	""
"01A10069"	"ZN"	"Zinc (Zn)"	"mg"	"0"	"MNS"	""
"01A10069"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"01A10069"	"B2"	"Riboflavin (B2)"	"mg"	".03"	"VIT"	""
"01A10069"	"B3"	"Niacin (B3)"	"mg"	".91"	"VIT"	""
"01A10069"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	"1.01"	"VIT"	""
"01A10069"	"PANT"	"Pantothenic acid (B5)"	"mg"	".12"	"VIT"	""
"01A10069"	"B6"	"Pyridoxine (B6)"	"mg"	".05"	"VIT"	""
"01A10069"	"BIOTIN"	"Biotin (B7)"	"ug"	"2.6"	"VIT"	""
"01A10069"	"B12"	"Cobalamin (B12)"	"ug"	"0"	"VIT"	""
"01A10069"	"FOLFD"	"Folate, natural"	"ug"	"6"	"VIT"	""
"01A10069"	"FOLATETOT"	"Total folates"	"ug"	"6"	"VIT"	""
"01A10069"	"FOLDFE-04"	"Dietary folate equivalents"	"ug"	"6"	"VIT"	""
"01A10069"	"BCAR"	"Beta carotene"	"ug"	"0"	"VIT"	""
"01A10069"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"0"	"VIT"	""
"01A10069"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"01A10069"	"RETEQ-05"	"Retinol equivalents"	"ug"	"0"	"VIT"	""
"01A10069"	"VITC"	"Vitamin C"	"mg"	"0"	"VIT"	""
"01A10069"	"S16"	"C16"	"%T"	"0"	"FA"	""
"01A10069"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10069"	"M18"	"C18:1"	"%T"	"0"	"FA"	""
"01A10069"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10069"	"P182W6"	"C18:2w6"	"%T"	"0"	"FA"	""
"01A10069"	"P183W3"	"C18:3w3"	"%T"	"0"	"FA"	""
"01A10069"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"01A10069"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10069"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10069"	"S16FD"	"C16FD"	"g"	"0"	"FA"	""
"01A10069"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10069"	"M18FD"	"C18:1FD"	"g"	"0"	"FA"	""
"01A10069"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10069"	"P182W6FD"	"C18:2w6FD"	"g"	"0"	"FA"	""
"01A10069"	"P183W3FD"	"C18:3w3FD"	"g"	"0"	"FA"	""
"01A10069"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"01A10069"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10069"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"01A10069"	"CHOL"	"Cholesterol"	"mg"	"0"	"FA"	""
"01A10068"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"121"	"PRO"	""
"01A10068"	"MOIS"	"Moisture"	"g"	"95.7"	"PRO"	""
"01A10068"	"PROT"	"Protein"	"g"	".2"	"PRO"	""
"01A10068"	"NIT"	"Nitrogen"	"g"	".03"	"PRO"	""
"01A10068"	"FAT"	"Fat"	"g"	"0"	"PRO"	""
"01A10068"	"ASH"	"Ash"	"g"	".1"	"PRO"	""
"01A10068"	"AOACDFTOTW"	"Dietary fibre"	"g"	"0"	"PRO"	""
"01A10068"	"ETOHM"	"Ethanol"	"g"	"3.6"	"PRO"	""
"01A10068"	"FRU"	"Fructose"	"g"	"0"	"PRO"	""
"01A10068"	"GLUC"	"Glucose"	"g"	"0"	"PRO"	""
"01A10068"	"SUC"	"Sucrose"	"g"	"0"	"PRO"	""
"01A10068"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"01A10068"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"01A10068"	"MALT3"	"Maltotriose"	"g"	".1"	"PRO"	""
"01A10068"	"TOTALSUGARS"	"Total sugars"	"g"	"0"	"PRO"	""
"01A10068"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"01A10068"	"DEXTRIN"	"Dextrin"	"g"	".8"	"PRO"	""
"01A10068"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	".9"	"PRO"	""
"01A10068"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	".9"	"CHO"	""
"01A10068"	"CITRIC"	"Citric acid"	"g"	"0"	"OA"	""
"01A10068"	"LACTIC"	"Lactic acid"	"g"	"0"	"OA"	""
"01A10068"	"MALIC"	"Malic acid"	"g"	"0"	"OA"	""
"01A10068"	"QUINIC"	"Quinic acid"	"g"	"0"	"OA"	""
"01A10068"	"CA"	"Calcium (Ca)"	"mg"	"3"	"MNS"	""
"01A10068"	"CR"	"Chromium (Cr)"	"ug"	".7"	"MNS"	""
"01A10068"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"01A10068"	"F"	"Fluoride (F)"	"ug"	"70.07"	"MNS"	""
"01A10068"	"I"	"Iodine (I)"	"ug"	".5"	"MNS"	""
"01A10068"	"FE"	"Iron (Fe)"	"mg"	".06"	"MNS"	""
"01A10068"	"MG"	"Magnesium (Mg)"	"mg"	"5"	"MNS"	""
"01A10068"	"MO"	"Molybdenum (Mo)"	"ug"	"0"	"MNS"	""
"01A10068"	"NI"	"Nickel (Ni)"	"ug"	"1"	"MNS"	""
"01A10068"	"P"	"Phosphorus (P)"	"mg"	"12"	"MNS"	""
"01A10068"	"K"	"Potassium (K)"	"mg"	"25"	"MNS"	""
"01A10068"	"SE"	"Selenium (Se)"	"ug"	"0"	"MNS"	""
"01A10068"	"NA"	"Sodium (Na)"	"mg"	"7"	"MNS"	""
"01A10068"	"S"	"Sulphur (S)"	"mg"	"7"	"MNS"	""
"01A10068"	"ZN"	"Zinc (Zn)"	"mg"	"0"	"MNS"	""
"01A10068"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"01A10068"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"01A10068"	"B3"	"Niacin (B3)"	"mg"	".3"	"VIT"	""
"01A10068"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".33"	"VIT"	""
"01A10068"	"PANT"	"Pantothenic acid (B5)"	"mg"	".04"	"VIT"	""
"01A10068"	"B6"	"Pyridoxine (B6)"	"mg"	".03"	"VIT"	""
"01A10068"	"BIOTIN"	"Biotin (B7)"	"ug"	".9"	"VIT"	""
"01A10068"	"B12"	"Cobalamin (B12)"	"ug"	"0"	"VIT"	""
"01A10068"	"FOLFD"	"Folate, natural"	"ug"	"0"	"VIT"	""
"01A10068"	"FOLATETOT"	"Total folates"	"ug"	"0"	"VIT"	""
"01A10068"	"FOLDFE-04"	"Dietary folate equivalents"	"ug"	"0"	"VIT"	""
"01A10068"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"01A10068"	"BCAR"	"Beta carotene"	"ug"	"0"	"VIT"	""
"01A10068"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"01A10068"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"0"	"VIT"	""
"01A10068"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"01A10068"	"RETEQ-05"	"Retinol equivalents"	"ug"	"0"	"VIT"	""
"01A10068"	"VITC"	"Vitamin C"	"mg"	"2"	"VIT"	""
"01A10068"	"S16"	"C16"	"%T"	"0"	"FA"	""
"01A10068"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10068"	"M18"	"C18:1"	"%T"	"0"	"FA"	""
"01A10068"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10068"	"P182W6"	"C18:2w6"	"%T"	"0"	"FA"	""
"01A10068"	"P183W3"	"C18:3w3"	"%T"	"0"	"FA"	""
"01A10068"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"01A10068"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10068"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10068"	"S16FD"	"C16FD"	"g"	"0"	"FA"	""
"01A10068"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10068"	"M18FD"	"C18:1FD"	"g"	"0"	"FA"	""
"01A10068"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10068"	"P182W6FD"	"C18:2w6FD"	"g"	"0"	"FA"	""
"01A10068"	"P183W3FD"	"C18:3w3FD"	"g"	"0"	"FA"	""
"01A10068"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"01A10068"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10068"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"01A10068"	"CHOL"	"Cholesterol"	"mg"	"0"	"FA"	""
"01A10070"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"104"	"PRO"	""
"01A10070"	"MOIS"	"Moisture"	"g"	"96.7"	"PRO"	""
"01A10070"	"PROT"	"Protein"	"g"	".3"	"PRO"	""
"01A10070"	"NIT"	"Nitrogen"	"g"	".05"	"PRO"	""
"01A10070"	"FAT"	"Fat"	"g"	"0"	"PRO"	""
"01A10070"	"ASH"	"Ash"	"g"	".1"	"PRO"	""
"01A10070"	"AOACDFTOTW"	"Dietary fibre"	"g"	"0"	"PRO"	""
"01A10070"	"ETOHM"	"Ethanol"	"g"	"2.1"	"PRO"	""
"01A10070"	"FRU"	"Fructose"	"g"	"0"	"PRO"	""
"01A10070"	"GLUC"	"Glucose"	"g"	"0"	"PRO"	""
"01A10070"	"SUC"	"Sucrose"	"g"	"0"	"PRO"	""
"01A10070"	"MALT"	"Maltose"	"g"	".1"	"PRO"	""
"01A10070"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
"01A10070"	"MALT3"	"Maltotriose"	"g"	".2"	"PRO"	""
"01A10070"	"TOTALSUGARS"	"Total sugars"	"g"	".1"	"PRO"	""
"01A10070"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"01A10070"	"DEXTRIN"	"Dextrin"	"g"	"2"	"PRO"	""
"01A10070"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"2.3"	"PRO"	""
"01A10070"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"2.3"	"CHO"	""
"01A10070"	"ACETIC"	"Acetic acid"	"g"	"0"	"OA"	""
"01A10070"	"CITRIC"	"Citric acid"	"g"	"0"	"OA"	""
"01A10070"	"LACTIC"	"Lactic acid"	"g"	"0"	"OA"	""
"01A10070"	"MALIC"	"Malic acid"	"g"	"0"	"OA"	""
"01A10070"	"QUINIC"	"Quinic acid"	"g"	"0"	"OA"	""
"01A10070"	"CA"	"Calcium (Ca)"	"mg"	"3"	"MNS"	""
"01A10070"	"CR"	"Chromium (Cr)"	"ug"	".7"	"MNS"	""
"01A10070"	"CU"	"Copper (Cu)"	"mg"	"0"	"MNS"	""
"01A10070"	"F"	"Fluoride (F)"	"ug"	"82.74"	"MNS"	""
"01A10070"	"I"	"Iodine (I)"	"ug"	".5"	"MNS"	""
"01A10070"	"FE"	"Iron (Fe)"	"mg"	".06"	"MNS"	""
"01A10070"	"MG"	"Magnesium (Mg)"	"mg"	"6"	"MNS"	""
"01A10070"	"MN"	"Manganese (Mn)"	"mg"	".01"	"MNS"	""
"01A10070"	"MO"	"Molybdenum (Mo)"	"ug"	"0"	"MNS"	""
"01A10070"	"NI"	"Nickel (Ni)"	"ug"	"1"	"MNS"	""
"01A10070"	"P"	"Phosphorus (P)"	"mg"	"11"	"MNS"	""
"01A10070"	"K"	"Potassium (K)"	"mg"	"32"	"MNS"	""
"01A10070"	"SE"	"Selenium (Se)"	"ug"	"0"	"MNS"	""
"01A10070"	"NA"	"Sodium (Na)"	"mg"	"6"	"MNS"	""
"01A10070"	"S"	"Sulphur (S)"	"mg"	"7"	"MNS"	""
"01A10070"	"ZN"	"Zinc (Zn)"	"mg"	"0"	"MNS"	""
"01A10070"	"B1"	"Thiamin (B1)"	"mg"	"0"	"VIT"	""
"01A10070"	"B2"	"Riboflavin (B2)"	"mg"	"0"	"VIT"	""
"01A10070"	"B3"	"Niacin (B3)"	"mg"	".35"	"VIT"	""
"01A10070"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".4"	"VIT"	""
"01A10070"	"PANT"	"Pantothenic acid (B5)"	"mg"	".03"	"VIT"	""
"01A10070"	"B6"	"Pyridoxine (B6)"	"mg"	".03"	"VIT"	""
"01A10070"	"BIOTIN"	"Biotin (B7)"	"ug"	".9"	"VIT"	""
"01A10070"	"B12"	"Cobalamin (B12)"	"ug"	"0"	"VIT"	""
"01A10070"	"FOLFD"	"Folate, natural"	"ug"	"0"	"VIT"	""
"01A10070"	"FOLATETOT"	"Total folates"	"ug"	"0"	"VIT"	""
"01A10070"	"FOLDFE-04"	"Dietary folate equivalents"	"ug"	"0"	"VIT"	""
"01A10070"	"ACAR"	"Alpha carotene"	"ug"	"0"	"VIT"	""
"01A10070"	"BCAR"	"Beta carotene"	"ug"	"0"	"VIT"	""
"01A10070"	"CRYP"	"Cryptoxanthin"	"ug"	"0"	"VIT"	""
"01A10070"	"BCAREQ-04"	"Beta carotene equivalents"	"ug"	"0"	"VIT"	""
"01A10070"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"01A10070"	"RETEQ-05"	"Retinol equivalents"	"ug"	"0"	"VIT"	""
"01A10070"	"VITC"	"Vitamin C"	"mg"	"2"	"VIT"	""
"01A10070"	"S16"	"C16"	"%T"	"0"	"FA"	""
"01A10070"	"TOTAL_SATURAT-04"	"Total saturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10070"	"M18"	"C18:1"	"%T"	"0"	"FA"	""
"01A10070"	"TOTAL MONOUNSATURATED FAT (%)"	"Total monounsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10070"	"P182W6"	"C18:2w6"	"%T"	"0"	"FA"	""
"01A10070"	"P183W3"	"C18:3w3"	"%T"	"0"	"FA"	""
"01A10070"	"P205W3"	"C20:5w3"	"%T"	"0"	"FA"	""
"01A10070"	"TOTAL POLYUNSATURATED FAT (%)"	"Total polyunsaturated fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10070"	"LCW3TOTAL"	"Total long chain omega 3 fatty acids (%)"	"%T"	"0"	"FA"	""
"01A10070"	"S16FD"	"C16FD"	"g"	"0"	"FA"	""
"01A10070"	"TOTALSATURATFD-04"	"Total saturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10070"	"M18FD"	"C18:1FD"	"g"	"0"	"FA"	""
"01A10070"	"TOTAL MONOUNSATURATED FAT (FD)"	"Total monounsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10070"	"P182W6FD"	"C18:2w6FD"	"g"	"0"	"FA"	""
"01A10070"	"P183W3FD"	"C18:3w3FD"	"g"	"0"	"FA"	""
"01A10070"	"P205W3FD"	"C20:5w3FD"	"mg"	"0"	"FA"	""
"01A10070"	"TOTAL POLYUNSATURATED FAT (FD)"	"Total polyunsaturated fatty acids (g)"	"g"	"0"	"FA"	""
"01A10070"	"LCW3TOTALFD"	"Total long chain omega 3 fatty acids (mg)"	"mg"	"0"	"FA"	""
"01A10070"	"CHOL"	"Cholesterol"	"mg"	"0"	"FA"	""
"01A10071"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"110"	"PRO"	""
"01A10071"	"MOIS"	"Moisture"	"g"	"95.1"	"PRO"	""
"01A10071"	"PROT"	"Protein"	"g"	".5"	"PRO"	""
"01A10071"	"NIT"	"Nitrogen"	"g"	".09"	"PRO"	""
"01A10071"	"FAT"	"Fat"	"g"	"0"	"PRO"	""
"01A10071"	"AOACDFTOTW"	"Dietary fibre"	"g"	".1"	"PRO"	""
"01A10071"	"ETOHM"	"Ethanol"	"g"	"2.1"	"PRO"	""
"01A10071"	"TOTALSUGARS"	"Total sugars"	"g"	".1"	"PRO"	""
"01A10071"	"STARCH"	"Starch"	"g"	"0"	"PRO"	""
"01A10071"	"DEXTRIN"	"Dextrin"	"g"	"2.1"	"PRO"	""
"01A10071"	"AVAILCHO"	"Available carbohydrate, without sugar alcohols"	"g"	"2.2"	"PRO"	""
"01A10071"	"AVAILCHOCNS"	"Available carbohydrate, with sugar alcohols"	"g"	"2.2"	"CHO"	""
"01A10071"	"CA"	"Calcium (Ca)"	"mg"	"3"	"MNS"	""
"01A10071"	"FE"	"Iron (Fe)"	"mg"	".15"	"MNS"	""
"01A10071"	"MG"	"Magnesium (Mg)"	"mg"	"7"	"MNS"	""
"01A10071"	"P"	"Phosphorus (P)"	"mg"	"11"	"MNS"	""
"01A10071"	"K"	"Potassium (K)"	"mg"	"39"	"MNS"	""
"01A10071"	"SE"	"Selenium (Se)"	"ug"	"0"	"MNS"	""
"01A10071"	"NA"	"Sodium (Na)"	"mg"	"6"	"MNS"	""
"01A10071"	"ZN"	"Zinc (Zn)"	"mg"	".04"	"MNS"	""
"01A10071"	"B1"	"Thiamin (B1)"	"mg"	".071"	"VIT"	""
"01A10071"	"B2"	"Riboflavin (B2)"	"mg"	".02"	"VIT"	""
"01A10071"	"B3"	"Niacin (B3)"	"mg"	".58"	"VIT"	""
"01A10071"	"NIACIN EQUIVALENTS"	"Niacin equivalents"	"mg"	".66"	"VIT"	""
"01A10071"	"FOLFD"	"Folate, natural"	"ug"	"6"	"VIT"	""
"01A10071"	"FOLATETOT"	"Total folates"	"ug"	"6"	"VIT"	""
"01A10071"	"FOLDFE-04"	"Dietary folate equivalents"	"ug"	"6"	"VIT"	""
"01A10071"	"RET"	"Retinol"	"ug"	"0"	"VIT"	""
"01A10071"	"RETEQ-05"	"Retinol equivalents"	"ug"	"0"	"VIT"	""
"01A10071"	"VITC"	"Vitamin C"	"mg"	"2"	"VIT"	""
"01A10071"	"CHOL"	"Cholesterol"	"mg"	"0"	"FA"	""
"01A10072"	"ENERGY-04DF"	"Energy, including dietary fibre"	"kJ"	"43"	"PRO"	""
"01A10072"	"MOIS"	"Moisture"	"g"	"96.8"	"PRO"	""
"01A10072"	"PROT"	"Protein"	"g"	".2"	"PRO"	""
"01A10072"	"NIT"	"Nitrogen"	"g"	".03"	"PRO"	""
"01A10072"	"FAT"	"Fat"	"g"	"0"	"PRO"	""
"01A10072"	"ASH"	"Ash"	"g"	".1"	"PRO"	""
"01A10072"	"AOACDFTOTW"	"Dietary fibre"	"g"	"0"	"PRO"	""
"01A10072"	"ETOHM"	"Ethanol"	"g"	".7"	"PRO"	""
"01A10072"	"FRU"	"Fructose"	"g"	"0"	"PRO"	""
"01A10072"	"GLUC"	"Glucose"	"g"	"0"	"PRO"	""
"01A10072"	"SUC"	"Sucrose"	"g"	"0"	"PRO"	""
"01A10072"	"MALT"	"Maltose"	"g"	"0"	"PRO"	""
"01A10072"	"LACT"	"Lactose"	"g"	"0"	"PRO"	""
